Bedford-Stuyvesant,Midtown	126,4065.64,405.52
Bedford-Stuyvesant,Morningside Heights	11,503.30,62.30
Bedford-Stuyvesant,Mott Haven	3,125.60,8.27
Bedford-Stuyvesant,Murray Hill	32,870.42,83.62
Bedford-Stuyvesant,Nkew Gardens	7,209.70,18.70
Bedford-Stuyvesant,North Sutton Area	7,216.35,25.35
Bedford-Stuyvesant,Park Slope	216,3286.25,370.37
Bedford-Stuyvesant,Parkchester	2,190.75,34.25
Bedford-Stuyvesant,Queens Village	1,47.90,7.90
Bedford-Stuyvesant,Queensboro Hill	2,85.49,11.50
Bedford-Stuyvesant,Ridgewood	88,1224.02,111.53
Bedford-Stuyvesant,Riverdale	1,62.40,10.40
Bedford-Stuyvesant,Saintalbans	5,216.59,20.59
Bedford-Stuyvesant,Soho	87,2108.59,231.79
Bedford-Stuyvesant,South Bronx	2,89.50,0.00
Bedford-Stuyvesant,Springfield Gardens	5,217.65,31.15
Bedford-Stuyvesant,Sunny Side	56,1322.16,125.66
Bedford-Stuyvesant,Sunset Park	25,645.18,38.18
Bedford-Stuyvesant,The Rockaways	2,94.00,9.50
Bedford-Stuyvesant,Tremont	3,167.33,10.17
Bedford-Stuyvesant,Tribeca	36,893.05,71.39
Bedford-Stuyvesant,Upper East Side	81,2585.91,252.42
Bedford-Stuyvesant,Upper West Side	47,1880.61,198.12
Bedford-Stuyvesant,Utopia	4,162.45,9.45
Bedford-Stuyvesant,Wakefield-Williamsbridge	3,210.65,0.00
Bedford-Stuyvesant,Washington Heights	16,737.83,50.00
Bedford-Stuyvesant,West Village	54,1573.15,182.68
Bedford-Stuyvesant,Williams Bridge	3,204.98,15.00
Bedford-Stuyvesant,Williamsburg	994,11454.39,1063.69
Bedford-Stuyvesant,Woodhaven-Richmond Hill	12,249.30,12.80
Bedford-Stuyvesant,Woodside	17,466.55,42.55
Bedford-Stuyvesant,Yorkville	8,291.29,24.80
Bensonhurst,Astoria-Long Island City	1,59.25,11.75
Bensonhurst,Battery Park	3,107.49,13.33
Bensonhurst,Bay Ridge	12,141.40,9.40
Bensonhurst,Bedford-Stuyvesant	6,197.00,10.50
Bensonhurst,Bensonhurst	90,2222.65,262.15
Bensonhurst,Boerum Hill	2,43.00,0.00
Bensonhurst,Borough Park	10,144.70,7.70
Bensonhurst,Bushwick	2,59.00,0.00
Bensonhurst,Canarsie	4,120.16,9.00
Bensonhurst,Carnegie Hill	1,15.00,1.00
