Bensonhurst,Williamsburg	3,46.75,4.25
Bensonhurst,Yorkville	1,19.00,2.00
Boerum Hill,Astoria-Long Island City	120,4066.85,496.85
Boerum Hill,Auburndale	2,95.10,8.60
Boerum Hill,Battery Park	91,1705.19,165.38
Boerum Hill,Bay Ridge	188,4302.90,317.40
Boerum Hill,Bedford Park	1,82.55,19.05
Boerum Hill,Bedford-Stuyvesant	970,13818.32,1086.27
Boerum Hill,Bensonhurst	29,811.40,50.90
Boerum Hill,Boerum Hill	1486,14246.58,1074.27
Boerum Hill,Borough Park	159,2650.28,170.78
Boerum Hill,Brownsville	38,797.20,46.20
Boerum Hill,Bushwick	269,5615.43,421.43
Boerum Hill,Canarsie	34,937.72,69.72
Boerum Hill,Carnegie Hill	16,548.71,54.88
Boerum Hill,Carroll Gardens	1020,8254.70,616.20
Boerum Hill,Central Park	39,1278.19,139.19
Boerum Hill,Chelsea	458,10696.33,1197.68
Boerum Hill,Chinatown	133,1881.88,191.38
Boerum Hill,Clearview	1,55.50,0.00
Boerum Hill,Clinton	118,3200.62,325.29
Boerum Hill,Cobble Hill	464,3494.42,238.42
Boerum Hill,Downtown	797,5854.02,362.02
Boerum Hill,Dyker Heights	27,632.27,52.77
Boerum Hill,East Brooklyn	41,998.05,21.55
Boerum Hill,East Harlem	16,592.65,64.15
Boerum Hill,East Village	493,9272.06,992.73
Boerum Hill,Financial District	371,6341.46,728.26
Boerum Hill,Flatbush	3,32.50,2.00
Boerum Hill,Flushing	9,400.68,46.68
Boerum Hill,Fordham	1,62.90,10.40
Boerum Hill,Forest Hills	22,751.77,51.44
Boerum Hill,Fort Green	2499,25291.02,2114.92
Boerum Hill,Garment District	211,5160.75,569.59
Boerum Hill,Glendale	5,128.50,7.00
Boerum Hill,Gramercy	507,11561.11,1253.08
Boerum Hill,Gravesend-Sheepshead Bay	54,1781.20,140.87
Boerum Hill,Greenwich Village	450,8629.69,827.70
Boerum Hill,Greenwood	329,3898.05,297.05
Boerum Hill,Hamilton Heights	22,907.62,83.46
Boerum Hill,Harlem	73,3106.44,304.11
Boerum Hill,High Bridge	6,276.40,16.40
Boerum Hill,Hunts Point	1,46.00,0.00
Boerum Hill,Inwood	2,106.00,15.00
Boerum Hill,Jackson Heights	26,797.50,52.50
Boerum Hill,Jamaica	6,261.00,20.50
Boerum Hill,Kings Bridge	1,50.00,0.00
